"X","Y","OBJECTID","CreationDate","Creator","EditDate","Editor","GlobalID","AreaID","UNIT_CODE","Park Name","DATE_EDIT","State","REGION","GNIS_ID","UNIT_TYPE","CREATED_BY","PARKNAME"
"-17061033.45","8531961.6266","         398","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","8d3f4ba4-a91a-49ab-8c79-228723945757","         418","LACL","Lake Clark National Park","2022/03/24 00:00:00+00","AK","AK","1416049","National Park","Lands","Lake Clark"
"-17604656.81","10405073.105","         399","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","24167078-c90b-4a21-af2d-cf88605ad74c","         419","NOAT","Noatak National Preserve","2019/03/21 00:00:00+00","AK","AK","1413640","National Preserve","Lands","Noatak"
"-15063266.97","7769736.9832","         400","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2b44e56d-c579-4cb3-be2d-5022205036a1","         420","SITK","Sitka National Historical Park","2019/03/21 00:00:00+00","AK","AK","1417085","National Historical Park","Lands","Sitka"
"-15839271.65","8912110.8433","         401","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","1628d221-476d-4260-9703-fb6cc38a38dd","         421","WRST","Wrangell-St. Elias National Preserve","2022/03/24 00:00:00+00","AK","AK","1416055","National Preserve","Lands","Wrangell - St Elias"
"-16015091.41","8675493.9134","         402","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","9520ecb1-f39a-44de-8cc1-1a66f9ebe506","         422","WRST","Wrangell-St. Elias National Park","2022/03/24 00:00:00+00","AK","AK","1416055","National Park","Lands","Wrangell - St Elias"
"-15933857.88","9623822.7333","         403","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","417c1b74-29be-4acf-bc10-6881cee4dff2","         423","YUCH","Yukon-Charley Rivers National Preserve","2019/03/21 00:00:00+00","AK","AK","1416058","National Preserve","Lands","Yukon - Charley Rivers"
"-8576486.744","4705415.3786","         404","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","850b10f4-31c4-40c7-a8e2-737b731855f3","         424","MLKM","Martin Luther King, Jr., Memorial","2011/11/04 00:00:00+00","DC","NC","2002666","National Memorial","Lands","Martin Luther King Jr"
" -8493918.58","4440024.2072","         405","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","870f86dd-af71-4ab8-8c34-4893c6808924","         425","FOMR","Fort Monroe National Monument","2018/04/18 00:00:00+00","VA","NE","2707739	","National Monument","Lands","Fort Monroe"
"-8257599.491","5000093.3493","         406","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","c7cdd935-c973-4cf5-aed6-6965b24fc332","         426","PAGR","Paterson Great Falls National Historical Park","2015/05/11 00:00:00+00","NJ","NE","2053533","National Historical Park","Lands","Paterson Great Falls"
"-13198329.93","4194722.3071","         407","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","1ee97b8b-b77b-418a-93ab-2faaca521090","         427","CECH","César E. Chávez National Monument","2013/02/05 00:00:00+00","CA","PW","2754548","National Monument","Lands","César E. Chávez"
"-8468512.501","4644551.7748","         408","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","45fc3828-8e55-476f-bfe6-ea8c34d7bbeb","         428","HATU","Harriet Tubman Underground Railroad National Historical Park","2017/06/30 00:00:00+00","MD","NE","2783291","National Historical Park","Lands","Harriet Tubman Underground Railroad"
"-8411660.279","4841909.1269","         409","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","fe0ed588-5c65-4326-9299-65c1da36ab1f","         429","FRST","First State National Historical Park","2015/06/18 00:00:00+00","DE","NE","2756166","National Historical Park","Lands","First State"
" -10219983.5","5843428.2605","         410","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","9f5b07bd-f75d-4daa-9685-41af32f597f3","         434","NOCO","North Country National Scenic Trail","2021/03/04 00:00:00+00","MI","MW","1622686","National Trails Syste","Lands","North Country"
"-11856688.76","4289354.5572","         411","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","7ae68cb8-82c8-427d-8ff6-e88fa8ccc14d","         435","VALL","Valles Caldera National Preserve","2022/09/13 10:13:39+00","NM","IM","2035517","National Preserve","Lands","Valles Caldera"
"-7951760.995","5151851.8076","         412","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","5361b004-5d35-4b38-a305-8b02c6fc9484","         439","BLRV","Blackstone River Valley National Historical Park","2022/05/19 00:00:00+00","MA","NE","","National Historical Park","Lands","Blackstone River Valley"
"-17594752.75","2437964.8035","         413","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","141795c1-61f1-48ef-976b-4b73e3dd55fb","         440","HONO","Honouliuli National Historic Site","2015/08/13 00:00:00+00","HI","PW","2767391","National Historic Site","Lands","Honouliuli"
"-9752595.724","5115285.5247","         414","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","ff46be3f-4009-4fc7-b409-81fbc1c9ae66","         441","PULL","Pullman National Monument","2016/09/12 00:00:00+00","IL","MW","2766905","National Monument","Lands","Pullman"
"-8575252.706","4706782.4094","         415","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","75b3009c-5a00-455e-944f-69c3209b1740","         442","WWIM","World War I Memorial","2016/09/13 00:00:00+00","DC","NC","531319","National Memorial","Lands","World War I"
"-12841436.39","4356098.3689","         416","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","8dafd629-e7fc-4bf9-a062-8d11b3f2b47b","         443","TUSK","Tule Springs Fossil Beds National Monument","2020/08/31 00:00:00+00","NV","PW","2767392","National Monument","Lands","Tule Springs Fossil Beds"
"-9394628.006","4291808.8681","         417","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","6868609e-c4af-4eae-93b1-2e7d6aa28329","         444","MAPR","Manhattan Project National Historical Park","2016/03/16 00:00:00+00","NM","IM","2775864","National Historical Park","Lands","Manhattan Project"
"-10817602.64","3711558.1712","         418","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","f85127c9-f08f-4fa4-ae8d-a391d4390806","         445","WACO","Waco Mammoth National Monument","2016/02/12 00:00:00+00","TX","IM","2775865","National Monument","Lands","Waco Mammoth"
"-12811669.26","4209264.2551","         419","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","b57a3d9f-c0c4-4665-9112-59464a6ec863","         446","CAMO","Castle Mountains National Monument","2016/03/01 00:00:00+00","CA","PW","2775863","National Monument","Lands","Castle Mountain"
"-8237830.437","4973152.7135","         420","2023/01/03 09:21:37+00","NPS_WASO_LANDS","2023/01/03 09:21:37+00","NPS_WASO_LANDS","15e5bf52-6e8d-478e-a666-9f6215b84835","         448","STON","Stonewall National Monument","2016/09/07 00:00:00+00","NY","NE","2781516","National Monument","Lands","Stonewall"
