YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2020,06,JUN,09-06-20,EDDL,Dusseldorf,Germany,30,28,58,28,25,53
2020,06,JUN,09-06-20,EDDM,Munich,Germany,52,50,102,52,50,102
2020,06,JUN,09-06-20,EDDN,Nuremberg,Germany,9,8,17,11,9,20
2020,06,JUN,09-06-20,EDDP,Leipzig-Halle,Germany,101,95,196,100,93,193
2020,06,JUN,09-06-20,EDDR,Saarbruecken,Germany,4,4,8,4,4,8
2020,06,JUN,09-06-20,EDDS,Stuttgart,Germany,30,36,66,36,36,72
2020,06,JUN,09-06-20,EDDT,Berlin - Tegel,Germany,26,27,53,25,26,51
2020,06,JUN,09-06-20,EDDV,Hanover,Germany,20,20,40,17,17,34
2020,06,JUN,09-06-20,EDDW,Bremen,Germany,7,14,21,10,15,25
2020,06,JUN,09-06-20,LGAV,Athens,Greece,92,96,188,92,95,187
2020,06,JUN,09-06-20,LGIR,Heraklion,Greece,8,10,18,,,
2020,06,JUN,09-06-20,LGKF,Kefallinia,Greece,1,1,2,,,
2020,06,JUN,09-06-20,LGKO,Kos,Greece,5,5,10,,,
2020,06,JUN,09-06-20,LGKR,Corfu,Greece,4,4,8,,,
2020,06,JUN,09-06-20,LGMK,Mikonos,Greece,3,3,6,,,
2020,06,JUN,09-06-20,LGPZ,Aktion,Greece,1,1,2,,,
2020,06,JUN,09-06-20,LGRP,Rodos,Greece,12,12,24,,,
2020,06,JUN,09-06-20,LGSA,Khania - Souda,Greece,8,9,17,,,
2020,06,JUN,09-06-20,LGSK,Skiathos,Greece,3,3,6,,,
2020,06,JUN,09-06-20,LGSR,Santorini,Greece,4,4,8,,,
2020,06,JUN,09-06-20,LGTS,Thessaloniki,Greece,18,20,38,,,
2020,06,JUN,09-06-20,LGZA,Zakinthos,Greece,2,2,4,,,
2020,06,JUN,09-06-20,LHBP,Budapest - Ferihegy,Hungary,32,35,67,32,34,66
2020,06,JUN,09-06-20,EICK,Cork,Ireland,7,7,14,11,11,22
2020,06,JUN,09-06-20,EIDL,Donegal,Ireland,2,2,4,,,
2020,06,JUN,09-06-20,EIDW,Dublin,Ireland,31,33,64,31,33,64
2020,06,JUN,09-06-20,EIKY,Kerry - Farranfore,Ireland,2,2,4,,,
2020,06,JUN,09-06-20,EINN,Shannon,Ireland,7,8,15,,,
2020,06,JUN,09-06-20,EIWF,Waterford,Ireland,1,0,1,,,
2020,06,JUN,09-06-20,LLBG,Ben Gurion International,Israel,38,40,78,,,
2020,06,JUN,09-06-20,LIBR,Brindisi,Italy,3,2,5,,,
2020,06,JUN,09-06-20,LICC,Catania,Italy,11,12,23,10,11,21
2020,06,JUN,09-06-20,LIMC,Milan - Malpensa,Italy,66,63,129,67,63,130
2020,06,JUN,09-06-20,LIME,Bergamo,Italy,12,13,25,11,11,22
2020,06,JUN,09-06-20,LIMF,Torino Caselle,Italy,7,5,12,5,4,9
2020,06,JUN,09-06-20,LIML,Milan - Linate,Italy,20,17,37,18,17,35
2020,06,JUN,09-06-20,LIPE,Bologna,Italy,10,14,24,,,
2020,06,JUN,09-06-20,LIPZ,Venice,Italy,13,13,26,13,13,26
2020,06,JUN,09-06-20,LIRA,Rome - Ciampino,Italy,17,19,36,,,
2020,06,JUN,09-06-20,LIRF,Rome - Fiumicino,Italy,50,49,99,50,49,99
2020,06,JUN,09-06-20,LIRN,Naples,Italy,12,14,26,12,12,24
2020,06,JUN,09-06-20,LIRP,Pisa San Giusto,Italy,13,12,25,,,
2020,06,JUN,09-06-20,EVLA,Liepaja,Latvia,0,1,1,,,
2020,06,JUN,09-06-20,EVRA,Riga,Latvia,22,24,46,22,22,44
2020,06,JUN,09-06-20,EYKA,Kaunas,Lithuania,7,8,15,,,
2020,06,JUN,09-06-20,EYPA,Palanga,Lithuania,2,2,4,,,
2020,06,JUN,09-06-20,EYSA,Siauliai,Lithuania,2,3,5,,,
2020,06,JUN,09-06-20,EYVI,Vilnius,Lithuania,11,13,24,11,13,24
2020,06,JUN,09-06-20,ELLX,Luxembourg,Luxembourg,26,29,55,25,29,54
2020,06,JUN,09-06-20,LMML,Malta,Malta,8,9,17,8,9,17
2020,06,JUN,09-06-20,LUKK,Chișinău,Moldova,4,3,7,,,
2020,06,JUN,09-06-20,LYPG,Podgorica,Montenegro,5,5,10,,,
2020,06,JUN,09-06-20,GMME,Rabat-Salé,Morocco,2,3,5,,,
2020,06,JUN,09-06-20,GMMN,Mohammed V International,Morocco,9,10,19,,,
2020,06,JUN,09-06-20,GMMX,Menara,Morocco,3,3,6,,,
2020,06,JUN,09-06-20,GMTT,Ibn Batouta,Morocco,2,2,4,,,
2020,06,JUN,09-06-20,EHAM,Amsterdam - Schiphol,Netherlands,121,118,239,121,118,239
2020,06,JUN,09-06-20,EHBK,Maastricht-Aachen,Netherlands,10,11,21,,,
2020,06,JUN,09-06-20,EHGG,Groningen,Netherlands,21,19,40,,,
2020,06,JUN,09-06-20,EHLE,Lelystad,Netherlands,4,5,9,,,
2020,06,JUN,09-06-20,EHRD,Rotterdam,Netherlands,17,13,30,,,
2020,06,JUN,09-06-20,ENAL,Alesund,Norway,8,8,16,,,
2020,06,JUN,09-06-20,ENAN,Andenes,Norway,4,4,8,,,
2020,06,JUN,09-06-20,ENAT,Alta,Norway,10,12,22,,,
2020,06,JUN,09-06-20,ENBL,Forde Bringeland,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENBN,Bronnoysund Bronnoy,Norway,14,14,28,,,
2020,06,JUN,09-06-20,ENBO,Bodø,Norway,45,44,89,,,
2020,06,JUN,09-06-20,ENBR,Bergen,Norway,90,90,180,,,
2020,06,JUN,09-06-20,ENBS,Batsfjord,Norway,1,1,2,,,
2020,06,JUN,09-06-20,ENBV,Berlevåg,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENCN,Kristiansand Kjevik,Norway,8,9,17,,,
2020,06,JUN,09-06-20,ENDU,Bardufoss,Norway,6,6,12,,,
2020,06,JUN,09-06-20,ENEV,Harstad - Narvik Evenes,Norway,9,9,18,,,
2020,06,JUN,09-06-20,ENFL,Florø,Norway,10,10,20,,,
2020,06,JUN,09-06-20,ENGM,Oslo - Gardermoen,Norway,111,107,218,110,107,217
2020,06,JUN,09-06-20,ENHD,Haugesund,Norway,3,3,6,,,
2020,06,JUN,09-06-20,ENHF,Hammerfest,Norway,13,13,26,,,
2020,06,JUN,09-06-20,ENHV,Honningsvåg Valan,Norway,4,4,8,,,
2020,06,JUN,09-06-20,ENKB,Kristiansund Kvernberget,Norway,23,23,46,,,
2020,06,JUN,09-06-20,ENKR,Kirkenes Høybuktmoen,Norway,9,9,18,,,
2020,06,JUN,09-06-20,ENLK,Leknes,Norway,6,6,12,,,
2020,06,JUN,09-06-20,ENMH,Mehamn,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENML,Molde Årø,Norway,6,6,12,,,
2020,06,JUN,09-06-20,ENMS,Mosjøen Kjærstad,Norway,7,7,14,,,
2020,06,JUN,09-06-20,ENNA,Lakselv Banak,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENNM,Namsos Høknesøra,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENOV,Orsta¿Volda Hovden,Norway,5,5,10,,,
2020,06,JUN,09-06-20,ENRA,Mo i Rana Røssvoll,Norway,7,7,14,,,
2020,06,JUN,09-06-20,ENRM,Rorvik Ryum,Norway,2,3,5,,,
2020,06,JUN,09-06-20,ENRO,Roros,Norway,5,4,9,,,
2020,06,JUN,09-06-20,ENRS,Rost,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENSB,Svalbard Longyear,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENSD,Sandane  Anda,Norway,3,3,6,,,
2020,06,JUN,09-06-20,ENSG,Sogndal Haukåsen,Norway,8,8,16,,,
2020,06,JUN,09-06-20,ENSH,Svolvær Helle,Norway,3,3,6,,,
2020,06,JUN,09-06-20,ENSK,Stokmarknes Skagen,Norway,3,4,7,,,
2020,06,JUN,09-06-20,ENSR,Sorkjosen,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENSS,Vardø Svartnes,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENST,Sandnessjøen Stokka,Norway,4,4,8,,,
2020,06,JUN,09-06-20,ENTC,Tromsø,Norway,43,44,87,,,
2020,06,JUN,09-06-20,ENVA,Trondheim,Norway,34,33,67,,,
2020,06,JUN,09-06-20,ENVD,Vadsø,Norway,9,9,18,,,
2020,06,JUN,09-06-20,ENVR,Værøy,Norway,2,2,4,,,
2020,06,JUN,09-06-20,ENZV,Stavanger,Norway,66,67,133,,,
2020,06,JUN,09-06-20,EPBY,Bydgoszcz,Poland,1,0,1,,,
2020,06,JUN,09-06-20,EPGD,Gdansk,Poland,11,11,22,,,
2020,06,JUN,09-06-20,EPKK,Krakow - Balice,Poland,13,14,27,,,
2020,06,JUN,09-06-20,EPKT,Katowice - Pyrzowice,Poland,9,9,18,,,
2020,06,JUN,09-06-20,EPLB,Lublin,Poland,1,1,2,,,
2020,06,JUN,09-06-20,EPLL,Lodz - Lublinek,Poland,3,2,5,,,
2020,06,JUN,09-06-20,EPMO,Warszawa - Modlin,Poland,3,4,7,,,
2020,06,JUN,09-06-20,EPPO,Poznan - Lawica,Poland,8,5,13,,,
2020,06,JUN,09-06-20,EPRZ,Rzeszow - Jasionka,Poland,4,4,8,,,
2020,06,JUN,09-06-20,EPSC,Szczecin - Goleniów,Poland,6,6,12,,,
2020,06,JUN,09-06-20,EPWA,Warszawa - Chopina,Poland,35,34,69,35,35,70
2020,06,JUN,09-06-20,EPWR,Wroclaw - Strachowice,Poland,11,9,20,,,
2020,06,JUN,09-06-20,EPZG,Zielona Gora - Babimost,Poland,2,3,5,,,
2020,06,JUN,09-06-20,LPAZ,Santa Maria,Portugal,2,2,4,,,
2020,06,JUN,09-06-20,LPCS,Cascais,Portugal,7,5,12,,,
2020,06,JUN,09-06-20,LPFL,Flores,Portugal,1,1,2,,,
2020,06,JUN,09-06-20,LPFR,Faro,Portugal,7,8,15,7,8,15
2020,06,JUN,09-06-20,LPHR,Horta,Portugal,3,3,6,,,
2020,06,JUN,09-06-20,LPMA,Madeira,Portugal,4,4,8,,,
2020,06,JUN,09-06-20,LPPD,Ponta Delgada,Portugal,9,9,18,,,
2020,06,JUN,09-06-20,LPPR,Porto,Portugal,19,18,37,19,19,38
2020,06,JUN,09-06-20,LPPS,Porto Santo,Portugal,2,2,4,,,
2020,06,JUN,09-06-20,LPPT,Lisbon,Portugal,24,24,48,25,25,50
2020,06,JUN,09-06-20,LWSK,Skopje,Republic of North Macedonia,3,3,6,,,
2020,06,JUN,09-06-20,LRBS,Bucharest - Băneasa,Romania,9,12,21,,,
2020,06,JUN,09-06-20,LROP,Bucharest - Otopeni,Romania,22,19,41,22,19,41
2020,06,JUN,09-06-20,LYBE,Belgrade - Nikola Tesla,Serbia,16,16,32,,,
2020,06,JUN,09-06-20,LZIB,Bratislava,Slovakia,5,6,11,8,8,16
2020,06,JUN,09-06-20,LJLJ,Ljubljana,Slovenia,7,7,14,7,7,14
2020,06,JUN,09-06-20,LJMB,Maribor,Slovenia,7,6,13,,,
2020,06,JUN,09-06-20,LJPZ,Portorož,Slovenia,2,0,2,,,
2020,06,JUN,09-06-20,GCFV,Fuerteventura,Spain,4,4,8,4,4,8
2020,06,JUN,09-06-20,GCHI,Hierro,Spain,2,3,5,,,
2020,06,JUN,09-06-20,GCLA,La Palma,Spain,4,4,8,,,
2020,06,JUN,09-06-20,GCLP,Gran Canaria,Spain,28,24,52,25,23,48
2020,06,JUN,09-06-20,GCRR,Lanzarote,Spain,7,7,14,7,7,14
2020,06,JUN,09-06-20,GCTS,Tenerife Sur - Reina Sofia,Spain,2,1,3,2,1,3
2020,06,JUN,09-06-20,GCXO,Tenerife North,Spain,19,19,38,20,17,37
2020,06,JUN,09-06-20,GEML,Melilla,Spain,2,2,4,,,
2020,06,JUN,09-06-20,LEAB,Albacete,Spain,0,1,1,,,
2020,06,JUN,09-06-20,LEAL,Alicante,Spain,4,4,8,4,4,8
2020,06,JUN,09-06-20,LEAM,Almeria,Spain,2,2,4,,,
2020,06,JUN,09-06-20,LEBA,Cordoba,Spain,1,1,2,,,
2020,06,JUN,09-06-20,LEBB,Bilbao,Spain,1,1,2,1,1,2
2020,06,JUN,09-06-20,LEBG,Burgos,Spain,1,1,2,,,
2020,06,JUN,09-06-20,LEBL,Barcelona,Spain,37,35,72,37,33,70
2020,06,JUN,09-06-20,LECO,La Coruna,Spain,4,4,8,,,
2020,06,JUN,09-06-20,LECU,Madrid - Cuatro Viento,Spain,3,4,7,,,
2020,06,JUN,09-06-20,LEGE,Gerona,Spain,2,2,4,,,
2020,06,JUN,09-06-20,LEGT,Madrid - Getafe,Spain,1,1,2,,,
2020,06,JUN,09-06-20,LEIB,Ibiza,Spain,7,7,14,6,5,11
2020,06,JUN,09-06-20,LEJR,Jerez De La Frontera,Spain,7,7,14,,,
2020,06,JUN,09-06-20,LELL,Sabadell,Spain,1,1,2,,,
2020,06,JUN,09-06-20,LEMD,Madrid - Barajas,Spain,55,57,112,57,53,110
2020,06,JUN,09-06-20,LEMG,Málaga,Spain,15,16,31,12,13,25
2020,06,JUN,09-06-20,LEMH,Mahon,Spain,5,4,9,,,
2020,06,JUN,09-06-20,LEMO,Seville - Moron,Spain,12,13,25,,,
2020,06,JUN,09-06-20,LEPA,Palma de Mallorca,Spain,20,21,41,19,19,38
2020,06,JUN,09-06-20,LEPP,Noain Pamplona,Spain,1,0,1,,,
2020,06,JUN,09-06-20,LERS,Reus,Spain,5,5,10,,,
2020,06,JUN,09-06-20,LERT,Rota,Spain,3,8,11,,,
2020,06,JUN,09-06-20,LESJ,Palma - Son San Juan,Spain,1,2,3,,,
2020,06,JUN,09-06-20,LEST,Santiago,Spain,3,3,6,,,
2020,06,JUN,09-06-20,LEVC,Valencia,Spain,9,13,22,9,11,20
2020,06,JUN,09-06-20,LEVD,Valladolid,Spain,0,1,1,,,
2020,06,JUN,09-06-20,LEVT,Vitoria,Spain,13,13,26,,,
2020,06,JUN,09-06-20,LEVX,Vigo,Spain,1,1,2,,,
2020,06,JUN,09-06-20,LEXJ,Santander,Spain,3,3,6,,,
2020,06,JUN,09-06-20,LEZG,Zaragoza,Spain,4,5,9,,,
2020,06,JUN,09-06-20,LEZL,Sevilla,Spain,12,13,25,12,10,22
2020,06,JUN,09-06-20,ESGG,Göteborg,Sweden,13,14,27,13,14,27
2020,06,JUN,09-06-20,ESSA,Stockholm - Arlanda,Sweden,48,45,93,48,46,94
2020,06,JUN,09-06-20,ESSB,Stockholm - Bromma,Sweden,5,6,11,,,
2020,06,JUN,09-06-20,LSGG,Geneva,Switzerland,30,35,65,30,35,65
2020,06,JUN,09-06-20,LSGS,Sion,Switzerland,4,3,7,,,
2020,06,JUN,09-06-20,LSZH,Zürich,Switzerland,41,35,76,41,35,76
2020,06,JUN,09-06-20,LTAC,Ankara - Esenboğa,Turkey,38,34,72,,,
2020,06,JUN,09-06-20,LTAI,Antalya,Turkey,16,15,31,,,
2020,06,JUN,09-06-20,LTBA,Istanbul Atatürk,Turkey,37,44,81,,,
2020,06,JUN,09-06-20,LTBJ,Izmir - Adnan Menderes,Turkey,25,25,50,,,
2020,06,JUN,09-06-20,LTFJ,Istanbul Sabiha Gökçen,Turkey,61,62,123,,,
2020,06,JUN,09-06-20,LTFM,iGA Istanbul Airport,Turkey,98,102,200,,,
2020,06,JUN,09-06-20,UKBB,Kiev - Boryspil,Ukraine,7,12,19,,,
2020,06,JUN,09-06-20,EGAA,Belfast - Aldergrove,United Kingdom,12,12,24,,,
2020,06,JUN,09-06-20,EGAC,Belfast - City Airport,United Kingdom,1,1,2,,,
2020,06,JUN,09-06-20,EGAE,Londonderry - Eglinton,United Kingdom,1,1,2,,,
2020,06,JUN,09-06-20,EGBB,Birmingham,United Kingdom,8,7,15,9,7,16
2020,06,JUN,09-06-20,EGCC,Manchester,United Kingdom,14,13,27,14,13,27
2020,06,JUN,09-06-20,EGGD,Bristol,United Kingdom,5,2,7,8,6,14
2020,06,JUN,09-06-20,EGGW,London - Luton,United Kingdom,22,29,51,22,29,51
2020,06,JUN,09-06-20,EGHI,Southampton,United Kingdom,1,2,3,,,
2020,06,JUN,09-06-20,EGKB,Biggin Hill,United Kingdom,16,12,28,,,
2020,06,JUN,09-06-20,EGKK,London - Gatwick,United Kingdom,6,6,12,6,6,12
2020,06,JUN,09-06-20,EGLF,Farnborough,United Kingdom,14,6,20,,,
2020,06,JUN,09-06-20,EGLL,London - Heathrow,United Kingdom,107,110,217,105,106,211
2020,06,JUN,09-06-20,EGNT,Newcastle,United Kingdom,5,6,11,5,5,10
2020,06,JUN,09-06-20,EGNX,East Midlands,United Kingdom,57,56,113,,,
2020,06,JUN,09-06-20,EGPD,Aberdeen,United Kingdom,28,25,53,24,23,47
2020,06,JUN,09-06-20,EGPF,Glasgow,United Kingdom,10,10,20,10,9,19
2020,06,JUN,09-06-20,EGPH,Edinburgh,United Kingdom,17,16,33,17,17,34
2020,06,JUN,09-06-20,EGSS,London - Stansted,United Kingdom,43,42,85,43,42,85
2020,06,JUN,10-06-20,LATI,Tirana,Albania,5,5,10,,,
2020,06,JUN,10-06-20,UDYZ,Yerevan,Armenia,4,4,8,,,
2020,06,JUN,10-06-20,LOWG,Graz,Austria,3,5,8,,,
2020,06,JUN,10-06-20,LOWI,Innsbruck,Austria,6,5,11,,,
2020,06,JUN,10-06-20,LOWK,Klagenfurt,Austria,2,4,6,,,
2020,06,JUN,10-06-20,LOWL,Linz,Austria,12,9,21,,,
2020,06,JUN,10-06-20,LOWS,Salzburg,Austria,7,6,13,,,
2020,06,JUN,10-06-20,LOWW,Vienna,Austria,51,46,97,51,47,98
2020,06,JUN,10-06-20,EBAW,Antwerp,Belgium,12,13,25,,,
2020,06,JUN,10-06-20,EBBR,Brussels,Belgium,50,48,98,49,49,98
2020,06,JUN,10-06-20,EBCI,Charleroi,Belgium,3,4,7,3,4,7
2020,06,JUN,10-06-20,EBLG,Liège,Belgium,53,59,112,,,
2020,06,JUN,10-06-20,EBOS,Ostend-Bruges,Belgium,9,10,19,,,
2020,06,JUN,10-06-20,LQSA,Sarajevo,Bosnia and Herzegovina,5,7,12,,,
2020,06,JUN,10-06-20,LBSF,Sofia,Bulgaria,46,43,89,42,42,84
2020,06,JUN,10-06-20,LDZA,Zagreb,Croatia,18,17,35,17,15,32
2020,06,JUN,10-06-20,LDZL,Lučko,Croatia,4,4,8,,,
2020,06,JUN,10-06-20,LCLK,Larnaca,Cyprus,20,25,45,,,
2020,06,JUN,10-06-20,LCPH,Paphos,Cyprus,0,1,1,,,
2020,06,JUN,10-06-20,LKMT,Ostrava,Czech Republic,1,2,3,,,
2020,06,JUN,10-06-20,LKPR,Prague,Czech Republic,22,26,48,22,27,49
2020,06,JUN,10-06-20,LKTB,Brno-Tuřany,Czech Republic,5,5,10,,,
2020,06,JUN,10-06-20,EKCH,Copenhagen - Kastrup,Denmark,48,47,95,48,47,95
2020,06,JUN,10-06-20,EETN,Tallinn,Estonia,17,18,35,17,18,35
2020,06,JUN,10-06-20,EETU,Tartu,Estonia,4,4,8,,,
2020,06,JUN,10-06-20,EFHK,Helsinki - Vantaa,Finland,54,45,99,55,45,100
2020,06,JUN,10-06-20,LFAQ,Albert-Bray,France,5,5,10,,,
2020,06,JUN,10-06-20,LFBA,Agen-La Garenne,France,7,7,14,,,
2020,06,JUN,10-06-20,LFBD,Bordeaux-Mérignac,France,16,19,35,,,
2020,06,JUN,10-06-20,LFBE,Bergerac-Roumanière,France,3,4,7,,,
2020,06,JUN,10-06-20,LFBH,La Rochelle-Ile de Ré,France,2,2,4,,,
2020,06,JUN,10-06-20,LFBI,Poitiers-Biard,France,4,4,8,,,
2020,06,JUN,10-06-20,LFBL,Limoges-Bellegarde,France,5,5,10,,,
2020,06,JUN,10-06-20,LFBO,Toulouse-Blagnac,France,25,25,50,21,21,42
2020,06,JUN,10-06-20,LFBP,Pau-Pyrénées,France,3,5,8,,,
2020,06,JUN,10-06-20,LFBT,Tarbes-Lourdes Pyrénées,France,5,4,9,,,
2020,06,JUN,10-06-20,LFBZ,Biarritz-Bayonne-Anglet,France,3,2,5,,,
2020,06,JUN,10-06-20,LFCR,Rodez-Marcillac,France,1,1,2,,,
2020,06,JUN,10-06-20,LFJL,Metz-Nancy-Lorraine,France,2,2,4,,,
2020,06,JUN,10-06-20,LFJR,Angers-Marcé,France,1,1,2,,,
2020,06,JUN,10-06-20,LFKB,Bastia-Poretta,France,7,7,14,,,
2020,06,JUN,10-06-20,LFKC,Calvi-Sainte-Catherine,France,4,4,8,,,
2020,06,JUN,10-06-20,LFKF,Figari-Sud Corse,France,4,3,7,,,
2020,06,JUN,10-06-20,LFKJ,Ajaccio-Napoléon-Bonaparte,France,11,11,22,,,
2020,06,JUN,10-06-20,LFLB,Chambéry-Aix-les-Bains,France,4,3,7,,,
2020,06,JUN,10-06-20,LFLC,Clermont-Ferrand-Auvergne,France,8,9,17,,,
2020,06,JUN,10-06-20,LFLL,Lyon-Saint-Exupéry,France,12,11,23,11,10,21
2020,06,JUN,10-06-20,LFLP,Annecy-Meythet,France,4,2,6,,,
2020,06,JUN,10-06-20,LFLS,Grenoble-Isère,France,1,1,2,,,
2020,06,JUN,10-06-20,LFLX,Châteauroux-Déols,France,5,6,11,,,
2020,06,JUN,10-06-20,LFLY,Lyon-Bron,France,7,7,14,,,
2020,06,JUN,10-06-20,LFMD,Cannes-Mandelieu,France,9,10,19,,,
2020,06,JUN,10-06-20,LFMH,Saint-Etienne-Bouthéon,France,2,2,4,,,
2020,06,JUN,10-06-20,LFMI,Istres-Le Tubé,France,5,6,11,,,
2020,06,JUN,10-06-20,LFMK,Carcassonne-Salvaza,France,4,4,8,,,
2020,06,JUN,10-06-20,LFML,Marseille-Provence,France,37,39,76,35,37,72
2020,06,JUN,10-06-20,LFMN,Nice-Côte d’Azur,France,30,28,58,30,27,57
2020,06,JUN,10-06-20,LFMP,Perpignan-Rivesaltes,France,19,20,39,,,
2020,06,JUN,10-06-20,LFMT,Montpellier-Méditerranée,France,27,29,56,,,
2020,06,JUN,10-06-20,LFMU,Béziers-Vias,France,5,5,10,,,
2020,06,JUN,10-06-20,LFMV,Avignon-Caumont,France,3,6,9,,,
2020,06,JUN,10-06-20,LFOH,Le Havre-Octeville,France,0,1,1,,,
2020,06,JUN,10-06-20,LFOK,Châlons-Vatry,France,7,8,15,,,
2020,06,JUN,10-06-20,LFOT,Tours-Val de Loire,France,1,1,2,,,
2020,06,JUN,10-06-20,LFPB,Paris-Le Bourget,France,49,47,96,,,
2020,06,JUN,10-06-20,LFPG,Paris-Charles-de-Gaulle,France,153,153,306,153,151,304
2020,06,JUN,10-06-20,LFPN,Toussus-le-Noble,France,18,22,40,,,
2020,06,JUN,10-06-20,LFPO,Paris-Orly,France,9,4,13,9,5,14
2020,06,JUN,10-06-20,LFQQ,Lille-Lesquin,France,12,7,19,,,
2020,06,JUN,10-06-20,LFRB,Brest-Bretagne,France,11,13,24,,,
2020,06,JUN,10-06-20,LFRD,Dinard-Pleurtuit-Saint-Malo,France,4,4,8,,,
2020,06,JUN,10-06-20,LFRG,Deauville-Normandie,France,2,2,4,,,
2020,06,JUN,10-06-20,LFRH,Lorient-Lann Bihoué,France,9,8,17,,,
2020,06,JUN,10-06-20,LFRK,Caen-Carpiquet,France,5,3,8,,,
2020,06,JUN,10-06-20,LFRN,Rennes-Saint-Jacques,France,5,10,15,,,
2020,06,JUN,10-06-20,LFRO,Lannion,France,1,1,2,,,
2020,06,JUN,10-06-20,LFRQ,Quimper-Pluguffan,France,5,3,8,,,
2020,06,JUN,10-06-20,LFRS,Nantes-Atlantique,France,8,7,15,,,
2020,06,JUN,10-06-20,LFRZ,Saint-Nazaire-Montoir,France,5,6,11,,,
2020,06,JUN,10-06-20,LFSB,Bâle-Mulhouse,France,21,21,42,21,21,42
2020,06,JUN,10-06-20,LFSL,Brive-Souillac,France,5,5,10,,,
2020,06,JUN,10-06-20,LFST,Strasbourg-Entzheim,France,5,5,10,,,
2020,06,JUN,10-06-20,LFTH,Hyères-Le Palyvestre,France,4,3,7,,,
2020,06,JUN,10-06-20,LFTW,Nîmes-Garons,France,9,9,18,,,
2020,06,JUN,10-06-20,UGTB,Tbilisi,Georgia,5,3,8,,,
2020,06,JUN,10-06-20,EDDB,Berlin - Brandenburg,Germany,37,37,74,38,35,73
2020,06,JUN,10-06-20,EDDC,Dresden,Germany,4,4,8,4,3,7
2020,06,JUN,10-06-20,EDDE,Erfurt,Germany,7,8,15,7,8,15
2020,06,JUN,10-06-20,EDDF,Frankfurt,Germany,149,143,292,147,142,289
2020,06,JUN,10-06-20,EDDG,Muenster-Osnabrueck,Germany,11,14,25,11,22,33
2020,06,JUN,10-06-20,EDDH,Hamburg,Germany,43,41,84,36,36,72
2020,06,JUN,10-06-20,EDDK,Cologne-Bonn,Germany,93,101,194,94,98,192
2020,06,JUN,10-06-20,EDDL,Dusseldorf,Germany,35,27,62,35,27,62
2020,06,JUN,10-06-20,EDDM,Munich,Germany,66,64,130,66,64,130
2020,06,JUN,10-06-20,EDDN,Nuremberg,Germany,14,17,31,19,18,37
2020,06,JUN,10-06-20,EDDP,Leipzig-Halle,Germany,92,95,187,92,93,185
2020,06,JUN,10-06-20,EDDR,Saarbruecken,Germany,6,9,15,6,6,12
2020,06,JUN,10-06-20,EDDS,Stuttgart,Germany,40,29,69,43,31,74
2020,06,JUN,10-06-20,EDDT,Berlin - Tegel,Germany,26,27,53,29,25,54
2020,06,JUN,10-06-20,EDDV,Hanover,Germany,20,19,39,20,20,40
2020,06,JUN,10-06-20,EDDW,Bremen,Germany,25,24,49,27,26,53
2020,06,JUN,10-06-20,LGAV,Athens,Greece,92,96,188,91,93,184
2020,06,JUN,10-06-20,LGIR,Heraklion,Greece,16,12,28,,,
2020,06,JUN,10-06-20,LGKF,Kefallinia,Greece,3,3,6,,,
2020,06,JUN,10-06-20,LGKO,Kos,Greece,3,3,6,,,
2020,06,JUN,10-06-20,LGKR,Corfu,Greece,5,5,10,,,
2020,06,JUN,10-06-20,LGMK,Mikonos,Greece,4,4,8,,,
2020,06,JUN,10-06-20,LGPZ,Aktion,Greece,2,2,4,,,
2020,06,JUN,10-06-20,LGRP,Rodos,Greece,13,12,25,,,
2020,06,JUN,10-06-20,LGSA,Khania - Souda,Greece,15,15,30,,,
2020,06,JUN,10-06-20,LGSK,Skiathos,Greece,2,2,4,,,
2020,06,JUN,10-06-20,LGSR,Santorini,Greece,4,4,8,,,
2020,06,JUN,10-06-20,LGTS,Thessaloniki,Greece,19,21,40,,,
2020,06,JUN,10-06-20,LGZA,Zakinthos,Greece,2,2,4,,,
2020,06,JUN,10-06-20,LHBP,Budapest - Ferihegy,Hungary,36,36,72,36,36,72
2020,06,JUN,10-06-20,EICK,Cork,Ireland,13,13,26,15,13,28
2020,06,JUN,10-06-20,EIDL,Donegal,Ireland,2,2,4,,,
2020,06,JUN,10-06-20,EIDW,Dublin,Ireland,35,37,72,35,37,72
2020,06,JUN,10-06-20,EIKY,Kerry - Farranfore,Ireland,4,4,8,,,
2020,06,JUN,10-06-20,EINN,Shannon,Ireland,5,5,10,,,
2020,06,JUN,10-06-20,EIWF,Waterford,Ireland,1,1,2,,,
2020,06,JUN,10-06-20,LLBG,Ben Gurion International,Israel,41,37,78,,,
