YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2022,1,JAN,3/1/2022,LFMN,Nice-CÃ´te dâ€™Azur,France,141,142,283,141,140,281
2022,1,JAN,3/1/2022,LFMP,Perpignan-Rivesaltes,France,12,10,22,,,
2022,1,JAN,3/1/2022,LFMT,Montpellier-MÃ©diterranÃ©e,France,25,25,50,,,
2022,1,JAN,3/1/2022,LFMU,BÃ©ziers-Vias,France,4,4,8,,,
2022,1,JAN,3/1/2022,LFMV,Avignon-Caumont,France,4,5,9,,,
2022,1,JAN,3/1/2022,LFOB,Beauvais-TillÃ©,France,41,41,82,,,
2022,1,JAN,3/1/2022,LFOH,Le Havre-Octeville,France,1,1,2,,,
2022,1,JAN,3/1/2022,LFOK,ChÃ¢lons-Vatry,France,3,2,5,,,
2022,1,JAN,3/1/2022,LFOP,Rouen,France,1,1,2,,,
2022,1,JAN,3/1/2022,LFOT,Tours-Val de Loire,France,6,6,12,,,
2022,1,JAN,3/1/2022,LFPB,Paris-Le Bourget,France,62,63,125,,,
2022,1,JAN,3/1/2022,LFPG,Paris-Charles-de-Gaulle,France,480,514,994,479,513,992
2022,1,JAN,3/1/2022,LFPN,Toussus-le-Noble,France,10,9,19,,,
2022,1,JAN,3/1/2022,LFPO,Paris-Orly,France,256,251,507,255,250,505
2022,1,JAN,3/1/2022,LFQQ,Lille-Lesquin,France,27,27,54,,,
2022,1,JAN,3/1/2022,LFRB,Brest-Bretagne,France,20,20,40,,,
2022,1,JAN,3/1/2022,LFRD,Dinard-Pleurtuit-Saint-Malo,France,2,3,5,,,
2022,1,JAN,3/1/2022,LFRG,Deauville-Normandie,France,2,2,4,,,
2022,1,JAN,3/1/2022,LFRH,Lorient-Lann BihouÃ©,France,6,7,13,,,
2022,1,JAN,3/1/2022,LFRK,Caen-Carpiquet,France,10,9,19,,,
2022,1,JAN,3/1/2022,LFRM,Le Mans,France,3,3,6,,,
2022,1,JAN,3/1/2022,LFRN,Rennes-Saint-Jacques,France,21,18,39,,,
2022,1,JAN,3/1/2022,LFRQ,Quimper-Pluguffan,France,4,4,8,,,
2022,1,JAN,3/1/2022,LFRS,Nantes-Atlantique,France,62,65,127,,,
2022,1,JAN,3/1/2022,LFRZ,Saint-Nazaire-Montoir,France,3,3,6,,,
2022,1,JAN,3/1/2022,LFSB,BÃ¢le-Mulhouse,France,92,88,180,91,86,177
2022,1,JAN,3/1/2022,LFSL,Brive-Souillac,France,4,4,8,,,
2022,1,JAN,3/1/2022,LFST,Strasbourg-Entzheim,France,18,18,36,,,
2022,1,JAN,3/1/2022,LFTH,HyÃ¨res-Le Palyvestre,France,12,13,25,,,
2022,1,JAN,3/1/2022,LFTW,NÃ®mes-Garons,France,7,7,14,,,
2022,1,JAN,3/1/2022,UGTB,Tbilisi,Georgia,39,36,75,,,
2022,1,JAN,3/1/2022,EDDB,Berlin - Brandenburg,Germany,215,211,426,215,208,423
2022,1,JAN,3/1/2022,EDDC,Dresden,Germany,15,14,29,13,10,23
2022,1,JAN,3/1/2022,EDDE,Erfurt,Germany,3,3,6,3,3,6
2022,1,JAN,3/1/2022,EDDF,Frankfurt,Germany,458,466,924,458,466,924
2022,1,JAN,3/1/2022,EDDG,Muenster-Osnabrueck,Germany,15,16,31,11,14,25
2022,1,JAN,3/1/2022,EDDH,Hamburg,Germany,115,115,230,111,111,222
2022,1,JAN,3/1/2022,EDDK,Cologne-Bonn,Germany,137,134,271,143,136,279
2022,1,JAN,3/1/2022,EDDL,Dusseldorf,Germany,147,150,297,147,149,296
2022,1,JAN,3/1/2022,EDDM,Munich,Germany,321,320,641,321,320,641
2022,1,JAN,3/1/2022,EDDN,Nuremberg,Germany,26,23,49,26,22,48
2022,1,JAN,3/1/2022,EDDP,Leipzig-Halle,Germany,79,90,169,81,89,170
2022,1,JAN,3/1/2022,EDDR,Saarbruecken,Germany,3,3,6,3,3,6
2022,1,JAN,3/1/2022,EDDS,Stuttgart,Germany,73,67,140,74,67,141
2022,1,JAN,3/1/2022,EDDV,Hanover,Germany,57,57,114,54,54,108
2022,1,JAN,3/1/2022,EDDW,Bremen,Germany,16,17,33,16,17,33
2022,1,JAN,3/1/2022,LGAV,Athens,Greece,245,242,487,246,242,488
2022,1,JAN,3/1/2022,LGIR,Heraklion,Greece,19,19,38,,,
2022,1,JAN,3/1/2022,LGKF,Kefallinia,Greece,3,3,6,,,
2022,1,JAN,3/1/2022,LGKO,Kos,Greece,5,5,10,,,
2022,1,JAN,3/1/2022,LGKR,Corfu,Greece,7,8,15,,,
2022,1,JAN,3/1/2022,LGMK,Mikonos,Greece,2,2,4,,,
2022,1,JAN,3/1/2022,LGRP,Rodos,Greece,10,10,20,,,
2022,1,JAN,3/1/2022,LGSA,Khania - Souda,Greece,11,10,21,,,
2022,1,JAN,3/1/2022,LGSR,Santorini,Greece,9,9,18,,,
2022,1,JAN,3/1/2022,LGTS,Thessaloniki,Greece,63,63,126,,,
2022,1,JAN,3/1/2022,LGZA,Zakinthos,Greece,1,1,2,,,
2022,1,JAN,3/1/2022,LHBP,Budapest - Ferihegy,Hungary,120,117,237,120,117,237
2022,1,JAN,3/1/2022,EICK,Cork,Ireland,19,19,38,19,20,39
2022,1,JAN,3/1/2022,EIDL,Donegal,Ireland,2,2,4,,,
2022,1,JAN,3/1/2022,EIDW,Dublin,Ireland,244,249,493,244,248,492
2022,1,JAN,3/1/2022,EIKN,Connaught,Ireland,6,6,12,,,
2022,1,JAN,3/1/2022,EIKY,Kerry - Farranfore,Ireland,5,6,11,,,
2022,1,JAN,3/1/2022,EINN,Shannon,Ireland,19,19,38,,,
2022,1,JAN,3/1/2022,LLBG,Tel Aviv - Ben Gurion International,Israel,112,113,225,,,
2022,1,JAN,3/1/2022,LIBR,Brindisi,Italy,28,28,56,,,
2022,1,JAN,3/1/2022,LICC,Catania,Italy,91,90,181,90,90,180
2022,1,JAN,3/1/2022,LICJ,Palermo Falcone-Borsellino,Italy,78,78,156,,,
2022,1,JAN,3/1/2022,LIMC,Milan - Malpensa,Italy,246,239,485,245,240,485
2022,1,JAN,3/1/2022,LIME,Bergamo,Italy,123,126,249,122,125,247
2022,1,JAN,3/1/2022,LIMF,Torino Caselle,Italy,52,53,105,52,53,105
2022,1,JAN,3/1/2022,LIML,Milan - Linate,Italy,120,121,241,120,121,241
2022,1,JAN,3/1/2022,LIPE,Bologna,Italy,98,96,194,,,
2022,1,JAN,3/1/2022,LIPH,Treviso,Italy,27,27,54,,,
2022,1,JAN,3/1/2022,LIPZ,Venice,Italy,81,79,160,81,79,160
2022,1,JAN,3/1/2022,LIRA,Rome - Ciampino,Italy,45,44,89,,,
2022,1,JAN,3/1/2022,LIRF,Rome - Fiumicino,Italy,262,258,520,260,258,518
2022,1,JAN,3/1/2022,LIRN,Naples,Italy,87,89,176,84,87,171
2022,1,JAN,3/1/2022,LIRP,Pisa San Giusto,Italy,49,47,96,,,
2022,1,JAN,3/1/2022,EVRA,Riga,Latvia,81,83,164,81,80,161
2022,1,JAN,3/1/2022,EYKA,Kaunas,Lithuania,15,18,33,,,
2022,1,JAN,3/1/2022,EYPA,Palanga,Lithuania,3,3,6,,,
2022,1,JAN,3/1/2022,EYSA,Siauliai,Lithuania,0,0,0,,,
2022,1,JAN,3/1/2022,EYVI,Vilnius,Lithuania,42,37,79,,,
2022,1,JAN,3/1/2022,ELLX,Luxembourg,Luxembourg,97,93,190,97,90,187
2022,1,JAN,3/1/2022,LMML,Malta,Malta,65,67,132,66,69,135
2022,1,JAN,3/1/2022,LUKK,ChiÈ™inÄƒu,Moldova,30,33,63,,,
2022,1,JAN,3/1/2022,LYPG,Podgorica,Montenegro,12,12,24,,,
2022,1,JAN,3/1/2022,GMAD,Al Massira,Morocco,6,6,12,,,
2022,1,JAN,3/1/2022,GMFF,SaÃ¯ss,Morocco,1,2,3,,,
2022,1,JAN,3/1/2022,GMME,Rabat-SalÃ©,Morocco,5,2,7,,,
2022,1,JAN,3/1/2022,GMMN,Mohammed V International,Morocco,26,26,52,,,
2022,1,JAN,3/1/2022,GMMX,Menara,Morocco,4,4,8,,,
2022,1,JAN,3/1/2022,GMTT,Ibn Batouta,Morocco,1,3,4,,,
2022,1,JAN,3/1/2022,EHAM,Amsterdam - Schiphol,Netherlands,536,529,1065,537,529,1066
2022,1,JAN,3/1/2022,EHBK,Maastricht-Aachen,Netherlands,12,12,24,,,
2022,1,JAN,3/1/2022,EHGG,Groningen,Netherlands,18,20,38,,,
2022,1,JAN,3/1/2022,EHLE,Lelystad,Netherlands,5,5,10,,,
2022,1,JAN,3/1/2022,EHRD,Rotterdam,Netherlands,22,19,41,,,
2022,1,JAN,3/1/2022,ENAL,Alesund,Norway,24,24,48,,,
2022,1,JAN,3/1/2022,ENAN,Andenes,Norway,5,5,10,,,
2022,1,JAN,3/1/2022,ENAT,Alta,Norway,14,13,27,,,
2022,1,JAN,3/1/2022,ENBL,Forde Bringeland,Norway,4,5,9,,,
2022,1,JAN,3/1/2022,ENBN,Bronnoysund Bronnoy,Norway,8,8,16,,,
2022,1,JAN,3/1/2022,ENBO,BodÃ¸,Norway,61,63,124,,,
2022,1,JAN,3/1/2022,ENBR,Bergen,Norway,123,121,244,,,
2022,1,JAN,3/1/2022,ENBS,Batsfjord,Norway,4,4,8,,,
2022,1,JAN,3/1/2022,ENBV,BerlevÃ¥g,Norway,3,3,6,,,
2022,1,JAN,3/1/2022,ENCN,Kristiansand Kjevik,Norway,18,18,36,,,
2022,1,JAN,3/1/2022,ENDU,Bardufoss,Norway,4,4,8,,,
2022,1,JAN,3/1/2022,ENEV,Harstad - Narvik Evenes,Norway,15,14,29,,,
2022,1,JAN,3/1/2022,ENFL,FlorÃ¸,Norway,10,11,21,,,
2022,1,JAN,3/1/2022,ENGM,Oslo - Gardermoen,Norway,270,267,537,270,268,538
2022,1,JAN,3/1/2022,ENHD,Haugesund,Norway,12,13,25,,,
2022,1,JAN,3/1/2022,ENHF,Hammerfest,Norway,14,14,28,,,
2022,1,JAN,3/1/2022,ENHV,HonningsvÃ¥g Valan,Norway,4,4,8,,,
2022,1,JAN,3/1/2022,ENKB,Kristiansund Kvernberget,Norway,12,11,23,,,
2022,1,JAN,3/1/2022,ENKR,Kirkenes HÃ¸ybuktmoen,Norway,10,10,20,,,
2022,1,JAN,3/1/2022,ENLK,Leknes,Norway,7,7,14,,,
2022,1,JAN,3/1/2022,ENMH,Mehamn,Norway,5,5,10,,,
2022,1,JAN,3/1/2022,ENML,Molde Ã…rÃ¸,Norway,8,8,16,,,
2022,1,JAN,3/1/2022,ENMS,MosjÃ¸en KjÃ¦rstad,Norway,10,10,20,,,
2022,1,JAN,3/1/2022,ENNA,Lakselv Banak,Norway,4,4,8,,,
2022,1,JAN,3/1/2022,ENNM,Namsos HÃ¸knesÃ¸ra,Norway,4,4,8,,,
2022,1,JAN,3/1/2022,ENOV,OrstaÂ¿Volda Hovden,Norway,6,6,12,,,
2022,1,JAN,3/1/2022,ENRA,Mo i Rana RÃ¸ssvoll,Norway,11,11,22,,,
2022,1,JAN,3/1/2022,ENRM,Rorvik Ryum,Norway,4,4,8,,,
2022,1,JAN,3/1/2022,ENRO,Roros,Norway,3,2,5,,,
2022,1,JAN,3/1/2022,ENRS,Rost,Norway,2,2,4,,,
2022,1,JAN,3/1/2022,ENSB,Svalbard Longyear,Norway,3,3,6,,,
2022,1,JAN,3/1/2022,ENSD,Sandane  Anda,Norway,2,3,5,,,
2022,1,JAN,3/1/2022,ENSG,Sogndal HaukÃ¥sen,Norway,7,7,14,,,
2022,1,JAN,3/1/2022,ENSH,SvolvÃ¦r Helle,Norway,6,6,12,,,
2022,1,JAN,3/1/2022,ENSK,Stokmarknes Skagen,Norway,11,11,22,,,
2022,1,JAN,3/1/2022,ENSR,Sorkjosen,Norway,2,2,4,,,
2022,1,JAN,3/1/2022,ENSS,VardÃ¸ Svartnes,Norway,4,4,8,,,
2022,1,JAN,3/1/2022,ENST,SandnessjÃ¸en Stokka,Norway,2,2,4,,,
2022,1,JAN,3/1/2022,ENTC,TromsÃ¸,Norway,67,66,133,,,
2022,1,JAN,3/1/2022,ENVA,Trondheim,Norway,79,78,157,,,
2022,1,JAN,3/1/2022,ENVD,VadsÃ¸,Norway,11,11,22,,,
2022,1,JAN,3/1/2022,ENVR,VÃ¦rÃ¸y,Norway,2,2,4,,,
2022,1,JAN,3/1/2022,ENZV,Stavanger,Norway,85,87,172,,,
2022,1,JAN,3/1/2022,EPBY,Bydgoszcz,Poland,2,2,4,,,
2022,1,JAN,3/1/2022,EPGD,Gdansk,Poland,56,50,106,,,
2022,1,JAN,3/1/2022,EPKK,Krakow - Balice,Poland,88,90,178,,,
2022,1,JAN,3/1/2022,EPKT,Katowice - Pyrzowice,Poland,36,40,76,,,
2022,1,JAN,3/1/2022,EPLB,Lublin,Poland,3,3,6,,,
2022,1,JAN,3/1/2022,EPLL,Lodz - Lublinek,Poland,4,4,8,,,
2022,1,JAN,3/1/2022,EPMO,Warszawa - Modlin,Poland,32,31,63,,,
2022,1,JAN,3/1/2022,EPPO,Poznan - Lawica,Poland,25,25,50,,,
2022,1,JAN,3/1/2022,EPRZ,Rzeszow - Jasionka,Poland,8,7,15,,,
2022,1,JAN,3/1/2022,EPSC,Szczecin - GoleniÃ³w,Poland,5,5,10,,,
2022,1,JAN,3/1/2022,EPSY,Olsztyn-Mazury,Poland,3,3,6,,,
2022,1,JAN,3/1/2022,EPWA,Warszawa - Chopina,Poland,186,195,381,186,195,381
2022,1,JAN,3/1/2022,EPWR,Wroclaw - Strachowice,Poland,33,34,67,,,
2022,1,JAN,3/1/2022,EPZG,Zielona Gora - Babimost,Poland,1,1,2,,,
2022,1,JAN,3/1/2022,LPAZ,Santa Maria,Portugal,4,6,10,,,
2022,1,JAN,3/1/2022,LPCS,Cascais,Portugal,3,3,6,,,
2022,1,JAN,3/1/2022,LPFL,Flores,Portugal,4,4,8,,,
2022,1,JAN,3/1/2022,LPFR,Faro,Portugal,48,51,99,48,50,98
2022,1,JAN,3/1/2022,LPHR,Horta,Portugal,8,8,16,,,
2022,1,JAN,3/1/2022,LPMA,Madeira,Portugal,45,46,91,,,
2022,1,JAN,3/1/2022,LPPD,Ponta Delgada,Portugal,25,25,50,,,
2022,1,JAN,3/1/2022,LPPR,Porto,Portugal,118,125,243,118,125,243
2022,1,JAN,3/1/2022,LPPS,Porto Santo,Portugal,3,3,6,,,
2022,1,JAN,3/1/2022,LPPT,Lisbon,Portugal,255,269,524,258,268,526
2022,1,JAN,3/1/2022,LWSK,Skopje,Republic of North Macedonia,22,23,45,,,
2022,1,JAN,3/1/2022,LRBS,Bucharest - BÄƒneasa,Romania,3,4,7,,,
2022,1,JAN,3/1/2022,LROP,Bucharest - Otopeni,Romania,150,152,302,151,152,303
2022,1,JAN,3/1/2022,LYBE,Belgrade - Nikola Tesla,Serbia,81,86,167,,,
2022,1,JAN,3/1/2022,LZIB,Bratislava,Slovakia,21,21,42,21,21,42
2022,1,JAN,3/1/2022,LJLJ,Ljubljana,Slovenia,28,27,55,28,27,55
2022,1,JAN,3/1/2022,LJMB,Maribor,Slovenia,4,3,7,,,
2022,1,JAN,3/1/2022,LJPZ,PortoroÅ¾,Slovenia,0,0,0,,,
2022,1,JAN,3/1/2022,GCFV,Fuerteventura,Spain,73,73,146,73,71,144
2022,1,JAN,3/1/2022,GCGM,La Gomera,Spain,2,2,4,,,
2022,1,JAN,3/1/2022,GCHI,Hierro,Spain,5,5,10,,,
2022,1,JAN,3/1/2022,GCLA,La Palma,Spain,21,21,42,,,
2022,1,JAN,3/1/2022,GCLP,Gran Canaria,Spain,178,179,357,175,169,344
2022,1,JAN,3/1/2022,GCRR,Lanzarote,Spain,82,82,164,82,78,160
2022,1,JAN,3/1/2022,GCTS,Tenerife Sur - Reina Sofia,Spain,101,103,204,101,99,200
2022,1,JAN,3/1/2022,GCXO,Tenerife North,Spain,79,78,157,79,76,155
2022,1,JAN,3/1/2022,GEML,Melilla,Spain,10,10,20,,,
2022,1,JAN,3/1/2022,LEAL,Alicante,Spain,95,97,192,95,94,189
2022,1,JAN,3/1/2022,LEAM,Almeria,Spain,7,7,14,,,
2022,1,JAN,3/1/2022,LEAS,Asturias,Spain,16,16,32,,,
2022,1,JAN,3/1/2022,LEBB,Bilbao,Spain,49,44,93,48,43,91
2022,1,JAN,3/1/2022,LEBL,Barcelona,Spain,374,375,749,371,372,743
2022,1,JAN,3/1/2022,LEBZ,Badajoz,Spain,3,5,8,,,
2022,1,JAN,3/1/2022,LECO,La Coruna,Spain,13,12,25,,,
2022,1,JAN,3/1/2022,LECU,Madrid - Cuatro Viento,Spain,6,4,10,,,
2022,1,JAN,3/1/2022,LEDA,Lleida - Alguaire,Spain,3,4,7,,,
2022,1,JAN,3/1/2022,LEGE,Gerona,Spain,15,14,29,,,
2022,1,JAN,3/1/2022,LEGR,Granada,Spain,12,12,24,,,
2022,1,JAN,3/1/2022,LEGT,Madrid - Getafe,Spain,3,2,5,,,
2022,1,JAN,3/1/2022,LEIB,Ibiza,Spain,44,45,89,43,44,87
2022,1,JAN,3/1/2022,LEJR,Jerez De La Frontera,Spain,13,12,25,,,
2022,1,JAN,3/1/2022,LELC,Murcia San Javier,Spain,1,0,1,,,
2022,1,JAN,3/1/2022,LELL,Sabadell,Spain,5,4,9,,,
2022,1,JAN,3/1/2022,LELN,Leon,Spain,2,2,4,,,
2022,1,JAN,3/1/2022,LEMD,Madrid - Barajas,Spain,425,434,859,422,424,846
2022,1,JAN,3/1/2022,LEMG,MÃ¡laga,Spain,161,164,325,157,161,318
2022,1,JAN,3/1/2022,LEMH,Mahon,Spain,22,22,44,,,
2022,1,JAN,3/1/2022,LEMI,RegiÃ³n de Murcia International Airport,Spain,2,2,4,,,
2022,1,JAN,3/1/2022,LEMO,Seville - Moron,Spain,5,5,10,,,
2022,1,JAN,3/1/2022,LEPA,Palma de Mallorca,Spain,155,152,307,154,149,303
2022,1,JAN,3/1/2022,LEPP,Noain Pamplona,Spain,2,2,4,,,
2022,1,JAN,3/1/2022,LERE,Valencia - Requena,Spain,1,0,1,,,
2022,1,JAN,3/1/2022,LERJ,Logrono,Spain,1,0,1,,,
2022,1,JAN,3/1/2022,LERT,Rota,Spain,5,4,9,,,
2022,1,JAN,3/1/2022,LESB,Son Bonet,Spain,1,0,1,,,
2022,1,JAN,3/1/2022,LESO,San Sebastian,Spain,4,4,8,,,
2022,1,JAN,3/1/2022,LEST,Santiago,Spain,26,26,52,,,
2022,1,JAN,3/1/2022,LEVC,Valencia,Spain,89,85,174,88,83,171
2022,1,JAN,3/1/2022,LEVD,Valladolid,Spain,3,5,8,,,
2022,1,JAN,3/1/2022,LEVT,Vitoria,Spain,18,15,33,,,
2022,1,JAN,3/1/2022,LEVX,Vigo,Spain,12,11,23,,,
2022,1,JAN,3/1/2022,LEXJ,Santander,Spain,14,14,28,,,
2022,1,JAN,3/1/2022,LEZG,Zaragoza,Spain,7,6,13,,,
2022,1,JAN,3/1/2022,LEZL,Sevilla,Spain,70,69,139,68,64,132
2022,1,JAN,3/1/2022,ESGG,GÃ¶teborg,Sweden,68,68,136,69,68,137
2022,1,JAN,3/1/2022,ESSA,Stockholm - Arlanda,Sweden,214,217,431,215,217,432
2022,1,JAN,3/1/2022,ESSB,Stockholm - Bromma,Sweden,36,33,69,,,
2022,1,JAN,3/1/2022,LSGG,Geneva,Switzerland,215,207,422,215,207,422
2022,1,JAN,3/1/2022,LSGS,Sion,Switzerland,31,28,59,,,
2022,1,JAN,3/1/2022,LSZH,ZÃ¼rich,Switzerland,245,244,489,245,244,489
2022,1,JAN,3/1/2022,LTAC,Ankara - EsenboÄŸa,Turkey,93,93,186,,,
2022,1,JAN,3/1/2022,LTAI,Antalya,Turkey,92,96,188,,,
2022,1,JAN,3/1/2022,LTBA,Istanbul AtatÃ¼rk,Turkey,28,33,61,,,
2022,1,JAN,3/1/2022,LTBJ,Izmir - Adnan Menderes,Turkey,73,74,147,,,
2022,1,JAN,3/1/2022,LTFJ,Istanbul Sabiha GÃ¶kÃ§en,Turkey,262,269,531,,,
2022,1,JAN,3/1/2022,LTFM,iGA Istanbul Airport,Turkey,473,478,951,471,478,949
2022,1,JAN,3/1/2022,UKBB,Kiev - Boryspil,Ukraine,113,119,232,,,
2022,1,JAN,3/1/2022,EGAA,Belfast - Aldergrove,United Kingdom,58,58,116,,,
2022,1,JAN,3/1/2022,EGAC,Belfast - City Airport,United Kingdom,24,24,48,,,
2022,1,JAN,3/1/2022,EGAE,Londonderry - Eglinton,United Kingdom,7,6,13,,,
2022,1,JAN,3/1/2022,EGBB,Birmingham,United Kingdom,78,77,155,80,79,159
2022,1,JAN,3/1/2022,EGCC,Manchester,United Kingdom,177,182,359,,,
2022,1,JAN,3/1/2022,EGGD,Bristol,United Kingdom,70,71,141,72,72,144
2022,1,JAN,3/1/2022,EGGW,London - Luton,United Kingdom,170,173,343,171,174,345
2022,1,JAN,3/1/2022,EGHI,Southampton,United Kingdom,17,16,33,,,
2022,1,JAN,3/1/2022,EGKB,Biggin Hill,United Kingdom,37,42,79,,,
2022,1,JAN,3/1/2022,EGKK,London - Gatwick,United Kingdom,206,203,409,207,203,410
2022,1,JAN,3/1/2022,EGLC,London - City,United Kingdom,40,43,83,40,43,83
2022,1,JAN,3/1/2022,EGLF,Farnborough,United Kingdom,48,58,106,,,
2022,1,JAN,3/1/2022,EGLL,London - Heathrow,United Kingdom,439,444,883,439,443,882
2022,1,JAN,3/1/2022,EGNT,Newcastle,United Kingdom,36,34,70,38,35,73
2022,1,JAN,3/1/2022,EGNX,East Midlands,United Kingdom,46,41,87,,,
2022,1,JAN,3/1/2022,EGPD,Aberdeen,United Kingdom,34,34,68,33,34,67
2022,1,JAN,3/1/2022,EGPF,Glasgow,United Kingdom,65,69,134,68,71,139
2022,1,JAN,3/1/2022,EGPH,Edinburgh,United Kingdom,109,110,219,108,110,218
2022,1,JAN,3/1/2022,EGSS,London - Stansted,United Kingdom,193,202,395,193,203,396
2022,1,JAN,4/1/2022,LATI,Tirana,Albania,46,44,90,,,
2022,1,JAN,4/1/2022,UDYZ,Yerevan,Armenia,26,25,51,,,
2022,1,JAN,4/1/2022,LOWG,Graz,Austria,14,12,26,,,
2022,1,JAN,4/1/2022,LOWI,Innsbruck,Austria,24,21,45,,,
2022,1,JAN,4/1/2022,LOWK,Klagenfurt,Austria,3,3,6,,,
2022,1,JAN,4/1/2022,LOWL,Linz,Austria,11,12,23,,,
2022,1,JAN,4/1/2022,LOWS,Salzburg,Austria,27,24,51,,,
2022,1,JAN,4/1/2022,LOWW,Vienna,Austria,175,178,353,175,178,353
2022,1,JAN,4/1/2022,EBAW,Antwerp,Belgium,15,14,29,,,
2022,1,JAN,4/1/2022,EBBR,Brussels,Belgium,191,192,383,193,195,388
2022,1,JAN,4/1/2022,EBCI,Charleroi,Belgium,59,58,117,59,58,117
2022,1,JAN,4/1/2022,EBLG,LiÃ¨ge,Belgium,60,58,118,,,
2022,1,JAN,4/1/2022,EBOS,Ostend-Bruges,Belgium,9,10,19,,,
2022,1,JAN,4/1/2022,LQSA,Sarajevo,Bosnia and Herzegovina,22,21,43,,,
2022,1,JAN,4/1/2022,LBSF,Sofia,Bulgaria,73,71,144,73,71,144
2022,1,JAN,4/1/2022,LDZA,Zagreb,Croatia,50,50,100,50,50,100
2022,1,JAN,4/1/2022,LCLK,Larnaca,Cyprus,39,41,80,,,
2022,1,JAN,4/1/2022,LCPH,Paphos,Cyprus,15,15,30,,,
2022,1,JAN,4/1/2022,LKKV,Karlovy Vary,Czech Republic,1,1,2,,,
2022,1,JAN,4/1/2022,LKMT,Ostrava,Czech Republic,3,3,6,,,
2022,1,JAN,4/1/2022,LKPR,Prague,Czech Republic,87,90,177,86,90,176
2022,1,JAN,4/1/2022,LKTB,Brno-TuÅ™any,Czech Republic,5,5,10,,,
2022,1,JAN,4/1/2022,EKCH,Copenhagen - Kastrup,Denmark,215,215,430,215,215,430
2022,1,JAN,4/1/2022,EETN,Tallinn,Estonia,46,43,89,46,43,89
2022,1,JAN,4/1/2022,EETU,Tartu,Estonia,2,1,3,,,
2022,1,JAN,4/1/2022,EFHK,Helsinki - Vantaa,Finland,159,159,318,159,159,318
2022,1,JAN,4/1/2022,LFAQ,Albert-Bray,France,0,0,0,,,
2022,1,JAN,4/1/2022,LFBA,Agen-La Garenne,France,3,3,6,,,
2022,1,JAN,4/1/2022,LFBD,Bordeaux-MÃ©rignac,France,48,50,98,,,
2022,1,JAN,4/1/2022,LFBE,Bergerac-RoumaniÃ¨re,France,8,8,16,,,
2022,1,JAN,4/1/2022,LFBH,La Rochelle-Ile de RÃ©,France,3,3,6,,,
2022,1,JAN,4/1/2022,LFBI,Poitiers-Biard,France,7,9,16,,,
2022,1,JAN,4/1/2022,LFBL,Limoges-Bellegarde,France,9,14,23,,,
2022,1,JAN,4/1/2022,LFBO,Toulouse-Blagnac,France,67,65,132,60,58,118
2022,1,JAN,4/1/2022,LFBP,Pau-PyrÃ©nÃ©es,France,9,8,17,,,
2022,1,JAN,4/1/2022,LFBT,Tarbes-Lourdes PyrÃ©nÃ©es,France,7,9,16,,,
2022,1,JAN,4/1/2022,LFBZ,Biarritz-Bayonne-Anglet,France,8,7,15,,,
2022,1,JAN,4/1/2022,LFCR,Rodez-Marcillac,France,6,6,12,,,
2022,1,JAN,4/1/2022,LFGJ,DÃ´le-Tavaux,France,2,4,6,,,
2022,1,JAN,4/1/2022,LFJL,Metz-Nancy-Lorraine,France,1,1,2,,,
2022,1,JAN,4/1/2022,LFJR,Angers-MarcÃ©,France,4,3,7,,,
2022,1,JAN,4/1/2022,LFKB,Bastia-Poretta,France,16,16,32,,,
2022,1,JAN,4/1/2022,LFKC,Calvi-Sainte-Catherine,France,5,6,11,,,
2022,1,JAN,4/1/2022,LFKF,Figari-Sud Corse,France,4,4,8,,,
2022,1,JAN,4/1/2022,LFKJ,Ajaccio-NapolÃ©on-Bonaparte,France,16,14,30,,,
2022,1,JAN,4/1/2022,LFLB,ChambÃ©ry-Aix-les-Bains,France,23,22,45,,,
2022,1,JAN,4/1/2022,LFLC,Clermont-Ferrand-Auvergne,France,11,12,23,,,
2022,1,JAN,4/1/2022,LFLI,Annemasse,France,3,3,6,,,
2022,1,JAN,4/1/2022,LFLL,Lyon-Saint-ExupÃ©ry,France,77,77,154,77,75,152
2022,1,JAN,4/1/2022,LFLP,Annecy-Meythet,France,6,5,11,,,
2022,1,JAN,4/1/2022,LFLS,Grenoble-IsÃ¨re,France,10,11,21,,,
2022,1,JAN,4/1/2022,LFLX,ChÃ¢teauroux-DÃ©ols,France,1,3,4,,,
2022,1,JAN,4/1/2022,LFLY,Lyon-Bron,France,13,13,26,,,
2022,1,JAN,4/1/2022,LFMD,Cannes-Mandelieu,France,20,21,41,,,
2022,1,JAN,4/1/2022,LFMH,Saint-Etienne-BouthÃ©on,France,5,5,10,,,
2022,1,JAN,4/1/2022,LFMI,Istres-Le TubÃ©,France,7,8,15,,,
2022,1,JAN,4/1/2022,LFMK,Carcassonne-Salvaza,France,9,6,15,,,
2022,1,JAN,4/1/2022,LFML,Marseille-Provence,France,86,86,172,83,82,165
2022,1,JAN,4/1/2022,LFMN,Nice-CÃ´te dâ€™Azur,France,93,93,186,93,90,183
2022,1,JAN,4/1/2022,LFMP,Perpignan-Rivesaltes,France,16,15,31,,,
2022,1,JAN,4/1/2022,LFMT,Montpellier-MÃ©diterranÃ©e,France,25,24,49,,,
